Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
0	20	1	19	72	2	6	13	19	0	0	0	1	1	3	4	6	6	7	6	7	0	0				0.1199975	1	6	6	
1	20	1	19	70	1	13	0	13	0	0	0	1	1	3	4	7	7	7	7	7	1	1				0.0129978	1	7	7	
19	20	0	20	79	1	0	0	0	0	0	0	1	1	3	4	0	0	0	0	0	0	0				0.004988	1	0	0	
20	20	0	20	50	0	0	0	0	0	0	0	1	1	3	4	0	0	0	0	0	0	0				0.0060046	1	0	0	
21	20	0	20	117	7	53	0	53	0	0	2	1	1	3	4	9	11	11	11	11	3	3				0.1289968	3	11	10	11	9	9	10	
22	20	2	18	71	1	2	83	85	0	0	0	1	1	3	4	6	6	8	6	8	0	0				0.0250013	1	6	6	
23	20	0	20	122	5	28	0	28	0	0	1	1	1	3	4	7	10	10	10	10	3	3				0.0379995	2	10	7	7	7	
24	20	1	19	128	5	76	196	272	0	0	1	1	1	3	4	12	13	13	13	14	3	3				0.2175187	3	13	12	13	12	12	12	
25	20	0	20	41	0	2	0	2	0	0	0	1	1	3	4	2	2	2	2	2	0	0				0.0119971	1	2	2	
26	20	0	20	93	4	9	0	9	0	0	1	1	1	3	4	5	5	5	5	5	0	0				0.0145301	1	5	5	
27	20	0	20	87	1	29	0	29	0	0	0	1	1	3	4	8	8	8	8	8	1	1				0.0139992	1	8	8	
28	20	1	19	121	3	134	285	419	0	0	0	1	1	3	4	10	10	11	10	11	1	1				0.0559989	1	10	10	
29	20	0	20	76	6	7	0	7	0	0	1	1	1	3	4	4	7	7	7	7	2	2				0.0350013	2	7	4	4	4	
0	50	1	49	506	23	84	202	286	0	0	6	1	1	3	4	15	21	22	21	22	5	6				0.1379977	2	21	14	15	15	
1	50	2	48	558	15	246	3114	3360	0	0	4	1	1	3	4	23	24	26	24	26	5	2				0.8940009	2	24	20	23	23	
2	50	1	49	535	43	315	546	861	0	0	12	1	1	3	4	26	28	29	28	29	10	9				1.6639994	6	28	25	27	26	27	26	26	24	26	25	26	26	
3	50	3	47	743	26	400	4834	5234	0	0	7	1	1	3	4	33	36	39	36	39	7	7				1.8720042	2	36	32	33	33	
4	50	0	50	668	28	732	0	732	0	0	8	1	1	3	4	24	28	28	28	28	6	6				1.351382	5	28	23	25	24	25	24	25	24	24	24	
5	50	2	48	412	1	226	3166	3392	0	0	0	1	1	3	4	15	15	17	15	17	0	0				0.3540016	1	15	15	
6	50	2	48	373	18	113	643	756	0	0	5	1	1	3	4	15	15	17	15	17	2	2				0.254001	2	15	14	15	15	
7	50	1	49	671	16	561	892	1453	0	0	4	1	1	3	4	27	29	30	27	28	3	3				0.5600009	2	29	24	27	27	
8	50	6	44	557	14	287	9037	9324	0	0	4	1	1	3	4	26	27	32	27	33	4	4				2.9399856	2	27	26	26	26	
9	50	2	48	675	17	1007	9663	10670	0	0	5	1	1	3	4	30	30	32	30	32	4	3				2.3360154	2	30	29	30	30	
10	50	4	46	679	11	530	11932	12462	0	0	3	1	1	3	4	29	31	35	31	35	4	4				3.552055	2	31	29	29	29	
11	50	1	49	769	16	484	6006	6490	0	0	4	1	1	3	4	30	32	33	32	33	5	4				2.1199952	3	32	30	30	29	30	30	
12	50	4	46	525	30	323	4228	4551	0	0	9	1	1	3	4	25	30	34	30	34	11	11				1.7909842	3	30	25	25	24	25	25	
13	50	0	50	658	18	389	0	389	0	0	5	1	1	3	4	28	30	30	30	30	6	6				0.2270055	2	30	27	28	28	
14	50	2	48	549	13	120	2287	2407	0	0	3	1	1	3	4	19	19	20	19	21	3	2				0.9009834	3	19	17	19	18	19	19	
15	50	2	48	667	29	504	5200	5704	0	0	8	1	1	3	4	26	27	29	27	29	6	4				4.1050007	4	27	24	26	24	26	25	26	26	
16	50	1	49	558	20	444	766	1210	0	0	6	1	1	3	4	15	15	16	15	16	2	1				0.3800019	2	15	14	15	15	
17	50	2	48	487	20	200	1086	1286	0	0	6	1	1	3	4	17	21	23	20	22	6	5				0.3269969	2	21	16	17	17	
18	50	3	47	596	24	234	1342	1576	0	0	7	1	1	3	4	24.0000000000001	29	32	28	29	7	6				24.6190007	11	29	23	26	24	25	23	25	24	25	24	25	24	25	24	24	23	24	23	24	23	24.0000000000001	24	
19	50	2	48	502	15	210	2842	3052	0	0	4	1	1	3	4	16	17	19	17	19	4	4				0.6499996	2	17	15	16	16	
20	50	0	50	474	33	378	0	378	0	0	9	1	1	3	4	11	19	19	19	19	8	8				0.1470156	2	19	11	11	11	
21	50	3	47	524	29	282	3940	4222	0	0	8	1	1	3	4	22	24	27	24	27	6	6				45.1040111	3	24	21	23	22	22	22	
22	50	3	47	397	25	119	2273	2392	0	0	7	1	1	3	4	21	23	26	23	26	6	6				1.3689997	4	23	21	22	21	21	20	21	21	
23	50	1	49	660	23	503	971	1474	0	0	6	1	1	3	4	27	32	33	32	33	7	7				0.7010039	3	32	27	27	25	27	27	
24	50	4	46	517	18	399	3099	3498	0	0	5	1	1	3	4	19	23	24	23	25	7	6				1.3300098	3	23	20	20	19	19	19	
26	50	2	48	700	40	474	6626	7100	0	0	12	1	1	3	4	29	32	34	32	34	8	8				2.7279981	2	32	28	29	29	
27	50	2	48	658	12	398	7390	7788	0	0	3	1	1	3	4	24	25	27	25	27	3	3				3.361014	3	25	24	24	23	24	24	
29	50	1	49	580	17	481	3514	3995	0	0	5	1	1	3	4	24	26	27	26	27	4	4				1.5760116	3	26	23	25	23	24	24	
0	100	3	97	2016	56	1263	27339	28602	0	0	16	1	1	3	4	42	43	46	43	45	7	8				21.5439862	3	43	41	42	41	42	42	
1	100	6	94	2108	37	1185	79861	81046	0	0	11	1	1	3	4	44	47	52	46	52	8	6				40.7259853	2	47	42	44	44	
2	100	1	99	2132	66	2739	6251	8990	0	0	19	1	1	3	4	47	48	49	48	49	10	10				25.3770059	7	48	46	47	45	47	44	47	46	47	46	47	46	47	47	
3	100	7	93	2694	107	2042	88321	90363	0	0	32	1	1	3	4	62	65	72	65	72	19	19				84.9129797	2	65	62	62	62	
4	100	4	96	2365	127	2010	54724	56734	0	0	38	1	1	3	4	57	62	66	60	64	22	21				322.9769846	6	62	53	59	56	58	55	58	56	57	55	57	58	
5	100	3	97	2001	12	1563	43321	44884	0	0	3	1	1	3	4	36	38	41	38	41	4	3				29.1750017	3	38	35	37	36	36	36	
6	100	2	98	1662	83	741	4361	5102	0	0	24	1	1	3	4	34	38	40	38	40	12	12				10.5490105	6	38	31	36	32	34	33	34	33	34	33	34	34	
7	100	3	97	3108	74	7764	119155	126919	0	0	22	1	1	3	4	65	68	71	68	71	13	12				166.6877247	3	68	64	66	65	65	65	
8	100	6	94	2381	59	3799	113968	117767	0	0	17	1	1	3	4	55	57	63	57	63	13	12				247.6139857	4	57	54	55	54	55	54	55	56	
9	100	9	91	2839	35	6192	271280	277472	0	0	10	1	1	3	4	61	61	69	61	69	3	3				51.437985	1	61	61	
10	100	5	95	2797	63	4217	131993	136210	0	0	18	1	1	3	4	61	63	68	63	68	12	12				100.5080038	2	63	60	61	61	
11	100	1	99	2783	49	2914	33581	36495	0	0	14	1	1	3	4	55	61	62	61	62	10	10				20.395001	3	61	54	55	54	55	55	
12	100	5	95	2421	106	2524	64676	67200	0	0	31	1	1	3	4	60	66	71	66	71	20	20				48.6789888	2	66	60	60	60	
13	100	1	99	2605	92	4547	38986	43533	0	0	27	1	1	3	4	57	58	59	58	59	11	11				39.5909863	3	58	55	57	55	57	57	
14	100	5	95	2388	82	1478	65289	66767	0	0	24	1	1	3	4	45	50	54	49	53	10	10				66.6010045	3	50	43	45	44	45	46	
15	100	5	95	2438	132	1810	66754	68564	0	0	39	1	1	3	4	56	59	64	59	64	19	19				150.2270009	4	59	53	57	56	57	56	56	56	
16	100	3	97	2394	53	2727	44257	46984	0	0	15	1	1	3	4	44	49	52	49	52	11	10				21.207006	2	49	43	44	44	
17	100	2	98	1851	71	1719	7231	8950	0	0	21	1	1	3	4	40	43	45	43	45	12	11				9.3460008	4	43	37	40	37	40	38	40	40	
18	100	6	94	2392	99	1271	80176	81447	0	0	29	1	1	3	4	60	61	67	61	67	13	13				100.7640032	3	61	58	60	59	60	60	
19	100	3	97	2403	70	4236	56553	60789	0	0	21	1	1	3	4	48	52	55	52	55	13	12				74.5309975	4	52	47	49	48	49	48	48	48	
20	100	3	97	2255	90	2917	59441	62358	0	0	27	1	1	3	4	52	53	56	53	56	14	14				33.8250135	2	53	51	52	52	
21	100	6	94	2176	91	2444	45076	47520	0	0	27	1	1	3	4	48	54	60	54	60	17	18				26.2879805	2	54	48	48	48	
22	100	6	94	1948	98	2396	74264	76660	0	0	29	1	1	3	4	50	56	62	56	62	16	15				124.5389965	4	56	48	51	50	50	49	50	50	
23	100	2	98	2391	77	3288	16030	19318	0	0	23	1	1	3	4	56	59	61	59	61	14	14				23.4769981	4	59	53	56	55	56	55	56	56	
24	100	5	95	2144	69	3309	51610	54919	0	0	20	1	1	3	4	49	49	53	49	53	11	11				400.7630361	7	49	47	49	48	49	48	49	47	49	48	49	48	49	49	
25	100	2	98	2298	73	3029	40386	43415	0	0	21	1	1	3	4	44	46	48	46	48	11	12				47.8740002	4	46	42	44	43	44	43	44	44	
26	100	4	96	2772	80	3454	94955	98409	0	0	24	1	1	3	4	59	62	66	62	66	12	13				118.6729812	3	62	59	60	58	59	59	
27	100	4	96	2208	51	2009	55497	57506	0	0	15	1	1	3	4	48	48	51	48	52	8	8				58.794	3	48	45	48	47	48	48	
28	100	4	96	2484	78	3887	61579	65466	0	0	23	1	1	3	4	60	63	67	62	66	14	12				2240.4330377	7	63	59	61	59	60.0000000000002	58	60	58	60	59	60	58	60	60	
29	100	3	97	2562	78	3341	49040	52381	0	0	23	1	1	3	4	53	58	61	58	61	13	12				170.8389869	5	58	53	55	53	54	53	54	53	53	53	
