100	2704
0	6
0	12
0	18
0	19
0	21
0	23
0	32
0	49
0	54
0	59
0	63
0	84
0	85
0	87
0	89
1	3
1	4
1	5
1	8
1	10
1	11
1	12
1	13
1	15
1	16
1	17
1	19
1	21
1	23
1	24
1	25
1	27
1	29
1	31
1	32
1	33
1	34
1	35
1	36
1	37
1	38
1	39
1	40
1	41
1	42
1	43
1	44
1	46
1	47
1	48
1	50
1	51
1	52
1	53
1	54
1	55
1	58
1	60
1	61
1	62
1	63
1	64
1	65
1	68
1	70
1	72
1	75
1	76
1	79
1	80
1	81
1	82
1	83
1	84
1	85
1	86
1	87
1	88
1	89
1	90
1	91
1	92
1	93
1	95
1	98
1	99
2	1
2	4
2	5
2	6
2	7
2	9
2	10
2	11
2	12
2	13
2	18
2	19
2	21
2	22
2	24
2	25
2	26
2	27
2	28
2	29
2	31
2	33
2	34
2	35
2	36
2	37
2	38
2	39
2	40
2	41
2	42
2	43
2	44
2	45
2	46
2	47
2	48
2	49
2	50
2	52
2	53
2	54
2	55
2	57
2	58
2	59
2	60
2	61
2	63
2	64
2	68
2	71
2	75
2	76
2	79
2	80
2	81
2	82
2	83
2	84
2	85
2	86
2	87
2	88
2	89
2	90
2	91
2	92
2	94
2	95
2	96
2	97
2	98
2	99
3	1
3	2
3	4
3	5
3	6
3	7
3	8
3	10
3	11
3	12
3	13
3	14
3	15
3	17
3	19
3	21
3	22
3	23
3	24
3	25
3	28
3	29
3	31
3	33
3	34
3	35
3	36
3	37
3	38
3	39
3	40
3	41
3	42
3	43
3	44
3	46
3	47
3	48
3	50
3	52
3	53
3	54
3	55
3	57
3	58
3	59
3	61
3	62
3	63
3	65
3	67
3	68
3	71
3	75
3	76
3	79
3	80
3	81
3	82
3	83
3	84
3	85
3	86
3	87
3	88
3	89
3	90
3	91
3	92
3	93
3	96
3	97
3	98
3	99
4	8
4	15
4	17
4	22
4	25
4	26
4	34
4	39
4	40
4	41
4	42
4	43
4	45
4	55
4	58
4	61
4	65
4	71
4	79
4	87
4	89
4	91
4	92
4	98
4	99
5	8
5	15
5	17
5	22
5	25
5	26
5	34
5	39
5	41
5	42
5	45
5	55
5	58
5	61
5	65
5	66
5	71
5	79
5	89
5	91
5	98
5	99
6	9
6	15
6	17
6	25
6	26
6	34
6	39
6	40
6	41
6	43
6	45
6	55
6	61
6	65
6	71
6	79
6	87
6	89
6	91
6	92
6	98
6	99
7	9
7	15
7	17
7	22
7	25
7	26
7	34
7	39
7	41
7	42
7	43
7	45
7	55
7	59
7	61
7	65
7	71
7	79
7	87
7	89
7	91
7	92
7	98
7	99
8	6
8	12
8	18
8	19
8	20
8	21
8	23
8	32
8	54
8	59
8	63
8	84
8	85
8	87
8	89
8	93
9	12
9	19
9	21
9	23
9	32
9	54
9	59
9	63
9	84
9	85
9	87
9	89
9	93
10	8
10	15
10	17
10	22
10	25
10	26
10	34
10	40
10	41
10	42
10	43
10	45
10	55
10	58
10	59
10	61
10	65
10	67
10	71
10	79
10	87
10	89
10	91
10	92
10	98
10	99
11	8
11	9
11	14
11	15
11	17
11	25
