100	3292
0	9
0	11
0	14
0	18
0	20
0	25
0	30
0	33
0	37
0	45
0	47
0	48
0	49
0	68
0	75
0	80
0	87
0	90
1	0
1	2
1	4
1	5
1	6
1	7
1	8
1	9
1	11
1	13
1	14
1	15
1	16
1	17
1	18
1	19
1	20
1	21
1	22
1	23
1	24
1	27
1	29
1	31
1	32
1	33
1	34
1	35
1	36
1	38
1	39
1	40
1	42
1	43
1	44
1	45
1	46
1	47
1	48
1	49
1	51
1	52
1	53
1	54
1	55
1	58
1	60
1	61
1	63
1	64
1	65
1	66
1	67
1	68
1	69
1	70
1	71
1	72
1	74
1	75
1	76
1	77
1	78
1	80
1	81
1	83
1	84
1	85
1	86
1	87
1	88
1	89
1	90
1	92
1	93
1	94
1	95
1	96
1	97
1	98
1	99
2	13
2	15
2	18
2	21
2	32
2	36
2	42
2	47
2	48
2	49
2	53
2	58
2	63
2	67
2	72
2	73
2	85
2	86
2	87
2	89
2	92
2	99
3	13
3	15
3	16
3	18
3	21
3	32
3	36
3	42
3	47
3	48
3	49
3	53
3	58
3	63
3	67
3	72
3	86
3	87
3	89
3	92
3	99
4	13
4	15
4	16
4	18
4	21
4	32
4	36
4	42
4	47
4	48
4	49
4	56
4	58
4	63
4	67
4	72
4	85
4	86
4	87
4	89
4	92
4	99
5	13
5	15
5	18
5	21
5	32
5	42
5	47
5	48
5	49
5	53
5	58
5	63
5	67
5	72
5	85
5	86
5	87
5	89
5	92
5	99
6	11
6	14
6	16
6	18
6	25
6	30
6	33
6	45
6	47
6	48
6	49
6	68
6	70
6	75
6	80
6	87
6	90
6	93
7	9
7	11
7	14
7	16
7	18
7	20
7	25
7	30
7	33
7	45
7	47
7	48
7	49
7	68
7	70
7	75
7	80
7	87
7	90
8	13
8	15
8	18
8	21
8	32
8	36
8	38
8	42
8	47
8	48
8	49
8	53
8	58
8	63
8	67
8	85
8	86
8	87
8	89
8	92
8	99
9	0
9	1
9	2
9	4
9	5
9	6
9	7
9	10
9	13
9	14
9	15
9	16
9	17
9	18
9	20
9	22
9	23
9	25
9	26
9	27
9	29
9	30
9	31
9	32
9	33
9	34
9	35
9	36
9	38
9	39
9	40
9	42
9	44
9	45
9	46
9	47
9	48
9	49
9	51
9	52
9	53
9	54
9	55
9	58
9	60
9	61
9	63
9	64
9	67
