100	2231
0	1
0	2
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	15
0	16
0	17
0	19
0	20
0	21
0	22
0	23
0	24
0	26
0	27
0	28
0	29
0	30
0	31
0	33
0	36
0	37
0	38
0	42
0	45
0	46
0	48
0	50
0	51
0	52
0	53
0	54
0	55
0	58
0	59
0	60
0	61
0	62
0	63
0	64
0	66
0	68
0	69
0	70
0	72
0	73
0	74
0	76
0	77
0	78
0	79
0	80
0	81
0	82
0	83
0	84
0	86
0	87
0	89
0	90
0	91
0	92
0	93
0	95
0	96
0	97
0	98
1	0
1	16
1	23
1	26
1	28
1	52
1	53
1	54
1	83
1	86
1	90
1	91
1	95
1	98
1	99
2	0
2	1
2	16
2	26
2	28
2	52
2	53
2	69
2	83
2	86
2	90
2	91
2	95
2	98
2	99
3	1
3	6
3	12
3	18
3	38
3	42
3	45
3	48
3	63
3	82
3	91
3	93
3	96
3	97
4	0
4	1
4	16
4	23
4	26
4	28
4	39
4	52
4	53
4	54
4	69
4	83
4	86
4	90
4	91
4	95
4	98
4	99
5	1
5	23
5	25
5	28
5	52
5	53
5	54
5	67
5	69
5	83
5	86
5	90
5	91
5	95
5	98
5	99
6	1
6	16
6	23
6	26
6	28
6	32
6	52
6	53
6	69
6	83
6	90
6	91
6	98
6	99
7	1
7	6
7	12
7	38
7	45
7	48
7	63
7	82
7	91
7	93
7	96
7	97
8	1
8	16
8	23
8	26
8	52
8	53
8	54
8	67
8	69
8	83
8	86
8	90
8	91
8	98
8	99
9	1
9	16
9	28
9	35
9	52
9	53
9	54
9	83
9	86
9	90
9	91
9	95
9	98
10	0
10	1
10	16
10	23
10	26
10	28
10	32
10	35
10	52
10	53
10	54
10	69
10	83
10	86
10	91
10	95
10	98
10	99
11	1
11	16
11	21
11	23
11	26
11	28
11	32
11	52
11	53
11	54
11	67
11	69
11	83
11	86
11	90
11	91
11	95
11	98
12	0
12	1
12	2
12	6
12	7
12	8
12	9
12	10
12	11
12	13
12	15
12	16
12	17
12	19
12	22
12	23
12	24
12	27
12	28
12	29
12	31
12	33
12	37
12	38
12	42
12	45
12	46
12	48
12	50
12	51
12	52
12	53
12	54
12	55
12	56
12	58
12	59
12	60
12	61
12	62
12	64
12	66
12	69
12	70
12	72
12	73
12	74
12	76
12	77
12	78
12	79
12	81
12	82
12	83
12	84
12	85
12	87
12	89
12	90
12	91
12	92
12	93
12	95
12	96
12	97
12	98
12	99
13	1
13	6
13	12
13	38
13	42
13	45
13	48
13	63
13	82
13	91
13	93
13	96
13	97
14	0
14	1
14	2
14	6
14	7
14	8
14	9
14	10
14	11
14	12
14	13
14	16
14	19
14	20
14	22
14	23
14	25
14	26
14	27
14	28
14	29
14	31
14	33
14	36
14	37
14	38
14	43
14	48
14	50
14	52
14	53
14	54
14	55
14	58
14	59
14	60
14	61
14	62
14	63
14	64
14	65
14	66
14	68
14	69
14	70
14	72
14	73
14	74
14	76
14	77
14	78
14	79
14	80
14	82
14	83
14	84
14	85
14	86
14	87
14	88
14	89
14	90
14	91
14	92
14	93
14	95
14	96
14	97
14	98
14	99
15	0
15	1
15	16
15	23
15	26
15	28
15	52
15	53
15	54
15	67
15	69
15	83
15	86
15	90
15	91
15	95
15	98
15	99
16	1
16	91
17	0
17	1
17	16
17	23
17	25
17	28
17	52
17	53
17	54
17	67
17	69
17	83
17	86
17	90
17	91
17	95
17	98
17	99
18	0
18	1
18	2
18	5
18	6
18	7
18	8
18	10
18	11
18	12
18	13
18	14
18	15
18	16
18	17
18	19
18	20
18	22
18	23
18	24
18	26
18	27
18	28
18	29
18	30
18	31
18	32
18	33
18	37
18	42
18	45
18	46
18	48
18	49
18	50
18	51
18	52
18	53
18	54
18	55
18	56
18	58
18	59
18	60
18	61
18	62
18	63
18	65
18	66
18	67
18	68
18	69
18	70
18	72
18	73
18	74
18	75
18	76
18	77
18	79
18	80
18	81
18	82
18	84
18	85
