100	2700
0	22
0	49
0	50
0	57
0	64
1	2
1	6
1	10
1	13
1	17
1	20
1	22
1	31
1	38
1	44
1	48
1	49
1	50
1	56
1	61
1	64
1	72
1	80
1	90
1	93
1	96
2	13
2	17
2	20
2	21
2	22
2	31
2	33
2	38
2	44
2	48
2	49
2	50
2	56
2	61
2	64
2	72
2	80
2	81
2	87
2	90
2	93
2	96
2	97
3	1
3	2
3	8
3	9
3	10
3	11
3	13
3	14
3	16
3	17
3	18
3	19
3	21
3	22
3	23
3	24
3	25
3	26
3	28
3	29
3	30
3	31
3	33
3	34
3	35
3	36
3	38
3	39
3	40
3	42
3	43
3	44
3	45
3	46
3	47
3	48
3	49
3	50
3	52
3	55
3	56
3	58
3	59
3	60
3	61
3	62
3	64
3	66
3	68
3	69
3	70
3	72
3	73
3	74
3	75
3	76
3	77
3	78
3	80
3	82
3	83
3	84
3	85
3	86
3	87
3	88
3	89
3	90
3	91
3	94
3	95
3	96
3	97
3	98
4	22
4	25
4	40
4	49
4	50
4	57
4	64
4	68
4	75
4	85
5	2
5	10
5	13
5	17
5	21
5	22
5	31
5	38
5	44
5	48
5	49
5	50
5	56
5	61
5	63
5	64
5	72
5	80
5	90
5	93
5	96
5	97
6	0
6	1
6	2
6	4
6	5
6	8
6	9
6	11
6	13
6	14
6	16
6	17
6	18
6	19
6	20
6	22
6	23
6	24
6	25
6	26
6	28
6	29
6	30
6	31
6	33
6	34
6	35
6	36
6	38
6	39
6	40
6	43
6	44
6	45
6	47
6	48
6	49
6	50
6	52
6	54
6	55
6	56
6	58
6	59
6	60
6	62
6	64
6	66
6	67
6	68
6	69
6	70
6	71
6	72
6	73
6	74
6	75
6	76
6	77
6	78
6	80
6	83
6	84
6	86
6	88
6	89
6	90
6	91
6	94
6	95
6	96
6	97
6	98
6	99
7	2
7	10
7	13
7	17
7	21
7	22
7	31
7	33
7	44
7	48
7	49
7	50
7	56
7	61
7	64
7	72
7	80
7	87
7	90
7	93
7	96
7	97
8	2
